time,X_value,Y_value,Z_value
3.33300,-0.37881,0.09257,0.05170
3.34300,-0.30978,0.09929,0.07735
3.35300,-0.27740,0.09745,0.09385
3.36400,-0.28412,0.10173,0.10606
3.37400,-0.32200,0.11883,0.10912
3.38500,-0.37819,0.14693,0.09996
3.39500,-0.42706,0.19397,0.08163
3.40500,-0.45761,0.21963,0.06086
3.41600,-0.46982,0.21657,0.05170
3.42600,-0.44050,0.20313,0.04498
3.43600,-0.38308,0.19458,0.04742
3.44700,-0.31711,0.20741,0.05414
3.45700,-0.27068,0.23001,0.05964
3.46700,-0.26580,0.24589,0.06819
3.47800,-0.29512,0.24589,0.06758
3.48800,-0.32322,0.23001,0.06086
3.49900,-0.34215,0.21535,0.05536
3.50900,-0.34399,0.19031,0.05353
3.51900,-0.29817,0.19031,0.06819
3.53000,-0.23037,0.21779,0.09262
3.54000,-0.18027,0.25139,0.10790
3.55100,-0.16745,0.27705,0.10667
3.56100,-0.21632,0.29110,0.09385
3.57100,-0.29084,0.26605,0.07857
3.58200,-0.37025,0.23490,0.05536
3.59200,-0.42829,0.24345,0.03459
3.60300,-0.42951,0.26239,0.01993
3.61300,-0.41301,0.29415,0.00894
3.62300,-0.40752,0.30148,0.00527
3.63400,-0.37819,0.34485,0.02665
3.64500,-0.33910,0.37418,0.02360
3.65500,-0.30489,0.37051,0.00894
3.66500,-0.28779,0.34302,0.01199
3.67600,-0.30795,0.31370,0.01077
3.68600,-0.26885,0.30576,0.01260
3.69700,-0.25724,0.27705,0.00466
3.70700,-0.24380,0.23490,-0.00817
3.71800,-0.19371,0.20619,-0.00572
3.72800,-0.16500,0.17809,-0.00206
3.73900,-0.13812,0.15426,-0.00206
3.74900,-0.13751,0.12922,0.00100
3.75900,-0.16317,0.11761,0.00222
3.77000,-0.13935,0.13349,0.00222
3.78100,-0.16317,0.11334,0.00222
3.79100,-0.16256,0.10417,-0.00389
3.80100,-0.11858,0.07607,-0.02039
3.81100,-0.11002,0.04553,-0.04115
3.82200,-0.09109,0.00521,-0.05704
3.83200,-0.05260,-0.02228,-0.05337
3.84300,-0.03000,-0.03510,-0.04054
3.85300,0.01520,-0.03999,-0.04543
3.86400,0.02620,-0.04243,-0.04665
3.87400,0.03964,-0.04305,-0.05459
3.88400,0.08790,-0.05160,-0.06803
3.89500,0.10378,-0.06870,-0.06925
3.90500,0.10072,-0.07848,-0.07170
3.91500,0.10683,-0.07970,-0.07536
3.92600,0.10866,-0.07909,-0.07597
3.93600,0.08728,-0.08458,-0.07170
3.94600,0.06774,-0.07359,-0.06742
3.95700,0.07507,-0.05587,-0.07414
3.96700,0.06957,-0.05038,-0.07842
3.97700,0.08057,-0.04976,-0.09002
3.98800,0.10072,-0.06870,-0.11018
3.99800,0.10439,-0.08397,-0.12545
4.00800,0.08912,-0.08703,-0.12423
4.01900,0.09523,-0.11818,-0.11446
4.02900,0.11538,-0.10108,-0.09186
4.03900,0.15815,-0.09130,-0.07170
4.05000,0.18197,-0.08581,-0.06131
4.06000,0.21679,-0.06626,-0.05459
4.07000,0.25405,-0.05648,-0.04726
4.08100,0.27971,-0.05771,-0.04543
4.09300,0.29070,-0.06443,-0.04543
4.10300,0.28398,-0.05648,-0.04238
4.11400,0.28521,-0.04976,-0.04787
4.12400,0.31819,-0.03694,-0.05032
4.13400,0.39455,-0.01983,-0.05887
4.14500,0.43792,-0.01617,-0.05398
4.15500,0.47946,-0.01678,-0.05154
4.16500,0.52833,-0.02594,-0.04238
4.17500,0.56376,-0.02655,-0.03138
4.18600,0.57781,-0.02472,-0.02222
4.19600,0.57659,-0.02838,-0.01550
4.20700,0.56804,-0.05221,-0.01428
4.21700,0.55154,-0.07542,-0.01733
4.22700,0.54299,-0.09253,-0.02283
4.23800,0.55826,-0.11696,-0.02710
4.24800,0.58636,-0.13834,-0.02833
4.25900,0.61141,-0.16400,-0.02100
4.26900,0.64195,-0.18232,-0.01672
4.28000,0.66638,-0.17621,-0.01672
4.29000,0.67249,-0.16094,-0.01916
4.30000,0.67005,-0.15117,-0.02405
4.31100,0.66577,-0.15483,-0.03749
4.32100,0.65478,-0.16827,-0.05032
4.33100,0.63767,-0.18232,-0.06376
4.34200,0.62607,-0.17682,-0.07781
4.35300,0.63523,-0.17194,-0.08941
4.36300,0.64928,-0.17133,-0.09919
4.37300,0.67433,-0.17927,-0.11201
4.38400,0.67433,-0.19149,-0.11263
4.39400,0.67555,-0.20004,-0.10468
4.40500,0.67860,-0.19821,-0.09858
4.41500,0.66822,-0.18965,-0.09552
4.42600,0.65234,-0.16827,-0.09430
4.43600,0.64134,-0.14323,-0.09797
4.44600,0.63706,-0.10780,-0.10163
4.45700,0.63951,-0.07909,-0.10163
4.46700,0.65356,-0.07053,-0.09919
4.47700,0.66516,-0.07359,-0.09552
4.48800,0.68227,-0.08275,-0.08086
