time,X_value,Y_value,Z_value
20.5269,-0.36154,3.20354,8.46137
20.5899,-1.16362,3.89070,8.37757
20.6499,-1.51318,3.76619,9.95779
20.7107,-1.01757,2.37751,10.47974
20.7697,2.06626,0.82842,8.89713
20.8301,1.78852,-2.49723,17.50933
20.8883,3.47888,-2.01119,12.87880
20.9496,1.25460,-0.27055,11.32971
21.0094,2.64567,-0.55068,8.54277
21.0689,1.86514,-0.01197,7.96815
21.1293,2.53314,-0.23943,8.26982
21.1894,3.28016,-0.84518,9.91709
21.2496,3.47409,-0.68955,11.31295
21.3096,3.60338,-0.86433,10.38397
21.3671,2.79651,-0.44294,9.74230
21.4301,2.75342,-0.71589,7.21874
21.4880,2.44695,-1.35037,9.98173
21.5487,2.23625,-1.91781,10.94184
21.6078,0.77096,-0.54589,9.51485
21.6698,-1.00560,-0.91940,12.18686
21.7285,-2.32245,-2.34878,12.56276
21.7888,-3.94337,-0.17478,10.20679
21.8488,-3.12213,-1.56346,11.15732
21.9100,-2.90186,-0.34478,8.24349
21.9694,-2.10217,0.37590,8.10462
22.0294,-1.18756,-0.11493,9.40232
22.0900,-1.63050,0.76377,11.08549
22.1500,-1.64487,0.71589,10.30496
22.2093,-2.33921,1.85077,10.35763
22.2697,-2.06386,2.23146,9.25627
22.3268,-2.24344,2.88989,9.00726
22.3880,-1.58740,3.13889,9.56752
22.4497,-0.83321,3.08622,9.76146
22.5097,-0.61533,3.77817,9.39274
22.5683,-0.22985,3.06707,8.94740
22.6288,0.39027,1.60895,10.61382
22.6889,0.41900,2.21949,8.16448
22.7496,1.67120,2.63849,6.41905
22.8088,1.41262,2.35357,8.03758
22.8693,1.57543,1.24981,12.97218
22.9274,1.64487,1.41980,10.30017
22.9883,0.29450,1.91781,8.95219
23.0473,-0.87630,3.02876,9.01444
23.1096,-1.19953,3.36635,9.93385
23.1705,-1.01757,3.30889,9.49569
23.2282,-0.79729,2.85158,9.60583
23.2875,-1.23545,3.17002,9.36640
23.3503,-1.19714,2.72947,9.55795
23.4086,-1.63050,2.30569,11.96659
23.4695,-1.13010,1.13728,12.56037
23.5292,-1.97528,1.30249,9.30894
23.5887,-1.00799,0.89067,9.57231
23.6497,0.21309,1.57304,8.14772
23.7106,0.22027,3.06707,6.87875
23.7679,0.50040,3.04791,8.30334
23.8291,0.31126,3.03355,8.18842
23.8881,-0.70871,2.44455,12.46699
23.9475,-0.63209,3.79493,9.92188
24.0073,-0.15323,4.15886,7.72633
24.0697,0.74223,4.80770,7.09424
24.1289,1.11813,2.70314,9.23951
24.1897,-0.24661,3.85957,10.16370
24.2498,0.08380,3.34241,8.61939
24.3090,1.24981,2.83003,9.53161
24.3679,0.98405,3.63451,8.68164
24.4315,1.31446,4.04154,8.07349
24.4890,0.51716,6.01442,7.68802
24.5494,1.32882,5.02558,9.39513
24.6085,2.54511,4.12773,10.14454
24.6699,1.62571,4.93221,8.25307
24.7280,1.08221,5.64331,8.04237
24.7894,1.85556,4.92263,6.47891
24.8480,0.22506,4.68081,8.96416
24.9107,-0.77096,4.75982,5.18121
24.9690,-1.14686,4.35758,4.19238
25.0298,-1.08940,3.51958,6.40708
25.0888,-0.00239,3.08622,4.83165
25.1494,-0.94334,3.11974,4.09421
25.2085,-1.87951,4.40307,8.05674
25.2691,-1.53234,5.13093,7.35282
25.3294,-0.41182,6.34004,9.56273
25.3881,-0.14605,6.85002,9.87638
25.4494,-0.61772,7.69280,13.00570
25.5091,-1.06306,8.46855,13.80299
25.5682,-1.68796,8.69840,14.52128
25.6295,-1.14207,8.06152,14.39677
25.6885,-1.23305,7.46774,12.66571
25.7496,-1.30727,6.68003,11.30816
25.8078,-1.54191,5.70077,10.87240
25.8697,-1.33840,5.09981,9.02881
25.9296,-1.03433,4.56828,7.64731
25.9889,-0.85476,4.17083,7.19240
26.0488,-0.59139,4.06548,7.82688
26.1091,-0.57702,3.78056,5.54993
26.1679,-0.55068,4.01999,5.01601
26.2295,-0.56984,4.22350,4.67123
26.2884,-0.84039,4.94178,3.49325
26.3497,-0.82842,6.21554,3.57944
26.4081,-1.09418,7.38394,5.78457
26.4694,-0.33280,7.48450,5.36078
26.5291,-0.37590,7.25705,6.47891
26.5873,-0.47646,7.11339,5.80372
26.6491,-0.30647,7.11818,6.14850
26.7083,-0.39506,6.84044,6.31370
26.7690,-0.25858,6.52679,5.03277
26.8282,-0.51956,5.71753,4.37195
26.8889,-0.45012,4.42462,4.36237
26.9499,-0.51237,3.28255,3.35198
27.0085,-0.28971,3.09819,5.15008
27.0696,0.35914,3.63451,4.76700
27.1305,0.18196,4.20435,10.37439
27.1885,0.56505,4.47969,9.71118
27.2489,-0.12450,5.15248,11.34407
27.3102,0.23943,5.02079,8.64812
27.3688,-0.26816,5.76063,11.66251
27.4293,-1.30967,5.99287,13.80778
27.4879,-0.61772,6.67763,16.99935
27.5496,-0.50998,6.67524,15.92432
27.6070,-0.56026,6.06949,15.51011
27.6695,-0.46928,5.56669,12.96739
27.7290,-0.43815,4.81010,11.60744
27.7895,-0.43336,4.27378,9.63217
27.8496,0.02634,3.84760,8.86361
27.9118,0.12211,3.56747,7.13254
27.9670,-0.06225,3.33044,5.66246
28.0297,-0.06704,3.58423,5.24825
28.0894,-0.14605,3.69676,5.20755
28.1482,-0.06225,4.31688,4.55630
28.2083,-0.29450,5.31050,3.91703
28.2679,-0.48843,6.59623,4.89629
28.3291,-0.22506,7.13494,5.49007
28.3898,0.09577,7.48690,6.40469
28.4490,0.21070,7.48929,5.95217
28.5094,0.07901,7.18282,5.59063
28.5691,-0.08141,7.02241,5.16206
28.6304,-0.22746,6.58186,5.58824
28.6895,-0.12450,6.03357,4.94897
28.7497,-0.33999,5.17882,4.53955
