time,X_value,Y_value,Z_value
7.098,0.28152,0.52232,-0.19696
7.108,0.39820,0.41725,-0.13954
7.118,0.51365,0.32929,-0.09617
7.129,0.61261,0.24926,-0.06685
7.139,0.71035,0.15763,-0.03814
7.149,0.81969,-0.02135,-0.08456
7.160,0.93698,-0.10626,-0.06562
7.170,1.02922,-0.13253,-0.01309
7.180,1.08786,-0.21805,-0.05157
7.190,1.12268,-0.35244,-0.12671
7.201,1.13062,-0.49355,-0.23545
7.211,1.10680,-0.54120,-0.38389
7.221,1.05793,-0.52898,-0.52377
7.232,0.99929,-0.43307,-0.64045
7.242,0.99257,-0.24493,-0.71497
7.252,1.02189,-0.09954,-0.73697
7.263,1.06709,-0.09527,-0.75163
7.273,1.21981,-0.08122,-0.91167
7.283,1.19721,-0.27181,-1.44068
7.294,1.52463,-2.88814,-1.30874
7.304,0.89361,-3.67860,-0.06990
7.314,0.07322,-1.59189,0.22454
7.325,-0.73251,0.47528,0.71384
7.335,-1.19616,1.37997,1.07303
7.346,-1.16012,1.65914,1.04187
7.356,-0.77039,1.60416,0.83235
7.366,-0.12959,1.33416,0.49759
7.377,0.30840,1.01407,0.28318
7.388,0.63582,0.67076,0.11947
7.398,0.71463,0.50888,0.11030
7.408,0.61933,0.40259,0.23675
7.419,0.42141,0.48506,0.39802
7.430,0.20333,0.61517,0.57151
7.441,-0.03063,0.68420,0.70712
7.452,-0.23344,0.74162,0.83907
7.462,-0.33790,0.84058,0.87328
7.472,-0.37088,0.95237,0.83968
7.483,-0.36538,1.02384,0.80119
7.493,-0.38738,1.03667,0.76393
7.503,-0.46251,0.97253,0.70773
7.514,-0.65310,0.59868,0.64237
7.524,-0.85896,0.50460,0.49332
7.534,-1.09659,0.47101,0.48599
7.544,-1.26213,0.39220,0.50370
7.555,-1.37514,0.23521,0.47438
7.565,-1.46494,-0.09160,0.30273
7.576,-1.51870,-0.35916,0.17811
7.586,-1.58956,-0.70063,0.03211
7.596,-1.57368,-0.87534,-0.07784
7.606,-1.34582,-1.48498,-0.53538
7.617,-0.92494,-1.69451,-0.91473
7.627,-0.60240,-1.75865,-1.08821
7.637,-0.17418,-1.79103,-1.20306
7.648,0.03595,-1.70062,-0.92389
7.658,0.07505,-1.32921,-0.44070
7.668,-0.04896,-0.70919,0.12863
7.678,-0.23649,0.15519,0.49026
7.689,-0.41670,1.04094,0.59472
7.699,-0.37638,1.58034,0.41390
7.710,-0.12165,0.87479,-0.07357
7.720,0.48799,0.15946,-0.17619
7.730,1.13429,-0.34083,0.03211
7.741,1.71522,-0.90405,0.23859
7.751,2.32731,-2.53812,0.07121
7.761,1.80869,-3.56681,-0.13649
7.772,0.64071,-1.28829,-0.28676
7.782,-0.26703,1.41601,-0.33807
7.792,-0.75206,2.20831,-0.14443
7.803,-0.74656,1.61882,-0.05768
7.813,-0.46007,0.68970,-0.10411
7.824,-0.30185,0.11976,-0.17008
7.834,-0.31102,-0.08244,-0.20063
7.844,-0.42525,-0.03723,-0.20735
7.855,-0.65860,0.17290,-0.21468
7.865,-0.76856,0.32318,-0.20185
7.875,-0.81498,0.47895,-0.20063
7.886,-0.85041,0.59074,-0.24033
7.896,-0.87973,0.63105,-0.26904
7.906,-0.86446,0.64266,-0.27698
7.917,-0.78994,0.66343,-0.32158
7.927,-0.66165,0.69580,-0.34051
7.937,-0.60607,0.71657,-0.30936
7.948,-0.58774,0.74956,-0.26354
7.958,-0.53276,0.70497,-0.11694
7.968,-0.48695,0.80515,-0.15787
7.979,-0.46129,0.83814,-0.14198
7.989,-0.33240,0.68725,-0.06257
7.999,-0.11737,0.31279,0.02906
8.010,0.13553,-0.23699,0.10542
8.020,0.48738,-0.85274,-0.07723
8.030,0.75861,-1.13374,-0.19879
8.041,0.97546,-1.33960,-0.37472
8.052,1.10252,-1.46605,-0.68077
8.062,1.29434,-1.51370,-1.23604
8.072,1.39024,-1.50881,-1.46756
8.083,1.42812,-1.59372,-1.48894
8.093,1.43422,-1.48865,-1.17496
8.104,1.40307,-0.84602,-0.92878
8.114,1.12940,0.39892,-0.65022
8.125,0.61994,1.31278,-0.34723
8.135,0.01885,1.57362,-0.25560
8.146,-0.29819,0.80026,0.09442
8.156,1.25768,-3.70976,1.48658
8.166,1.55090,-5.11047,1.61181
8.177,0.76044,-3.47824,0.86472
8.187,-0.21939,-1.03417,0.87877
8.197,-1.12164,1.24558,0.90565
8.208,-1.21388,1.85584,0.76271
8.218,-0.86141,1.61332,0.47316
8.228,-0.38493,1.25902,0.20926
8.238,-0.06911,0.85891,0.05777
8.249,0.11476,0.54920,-0.00209
8.259,0.19539,0.27431,0.01196
8.269,0.20028,-0.03113,0.10969
8.279,0.09948,-0.05067,0.24531
8.290,-0.01841,0.07150,0.31433
8.300,-0.18457,0.30546,0.39252
8.311,-0.27925,0.47528,0.41024
8.321,-0.33484,0.68603,0.39619
8.331,-0.38493,0.87723,0.35526
8.342,-0.50039,0.94687,0.29173
8.352,-0.67326,0.88212,0.21843
8.362,-0.89500,0.81004,0.16956
8.373,-1.11003,0.77644,0.14757
8.383,-1.27741,0.74651,0.16040
8.393,-1.35621,0.55103,0.11458
8.404,-1.39225,0.50949,0.15612
8.414,-1.41180,0.46368,0.18788
8.424,-1.38981,0.26698,0.18605
8.434,-1.34277,-0.04151,0.12069
8.445,-1.31833,-0.32190,0.03517
8.455,-1.24442,-0.67620,-0.12488
8.466,-1.12408,-0.81792,-0.24888
8.476,-0.87179,-1.34449,-0.65633
8.486,-0.60240,-1.64442,-0.94038
8.497,-0.09966,-1.83440,-1.16885
8.508,0.20211,-1.93214,-1.02713
8.518,0.42569,-1.86494,-0.59708
8.528,0.52159,-1.52286,0.00890
8.539,0.50937,-0.78432,0.46644
8.549,0.42263,0.17657,0.65336
8.559,0.40431,1.12219,0.56112
8.570,0.54847,1.46366,0.23859
8.580,0.96691,1.21748,-0.24522
8.590,1.86794,-0.04762,-0.75712
8.601,3.28942,-4.34322,-1.12120
8.611,3.00293,-6.06525,-0.35701
8.621,1.74821,-2.52834,0.20255
8.632,-0.22733,2.53023,0.38092
8.643,-1.03489,3.63834,0.46155
8.653,-1.47838,2.98777,0.20255
8.664,-1.33910,1.63593,-0.08517
8.674,-1.00068,0.43802,-0.35151
8.684,-0.88828,0.10510,-0.41443
8.695,-0.91516,0.25659,-0.30447
8.705,-0.95731,0.56569,-0.19391
8.715,-0.97136,0.77277,-0.07723
8.726,-0.94937,0.80026,0.00524
8.736,-0.85285,0.54370,0.17078
8.747,-0.77405,0.65732,-0.04852
8.757,-0.60668,0.77277,-0.05646
8.767,-0.25604,0.77705,0.04250
8.778,-0.03307,0.70252,0.10053
8.788,0.15996,0.63166,0.15978
8.798,0.31878,0.59684,0.24958
8.808,0.50021,0.43008,0.32350
8.819,0.66148,0.36288,0.33938
8.829,0.81175,0.30241,0.41513
8.839,1.00479,0.18634,0.31128
8.850,1.12574,0.08250,0.23553
8.860,1.41712,-0.40253,-0.09495
8.870,1.69568,-0.62977,-0.61968
8.881,1.89054,-0.58762,-1.05584
8.891,2.03104,-0.52837,-1.45046
8.901,1.97728,-0.56930,-1.65754
8.911,1.67979,-0.90833,-1.55736
8.922,1.23753,-1.21865,-1.31362
8.932,1.02067,-0.81792,-1.04484
8.943,0.88017,-0.13192,-0.86158
8.953,0.77999,0.84547,-0.60563
8.963,0.55702,2.08919,-0.43642
8.974,0.34200,2.84544,-0.56226
8.984,0.04084,1.08981,-0.06746
8.994,1.77631,-4.87345,0.72483
9.005,2.10801,-7.19963,1.94351
9.015,0.92904,-4.32062,1.21903
9.025,-0.82231,0.09166,1.06387
9.036,-1.71112,2.16860,1.18970
9.046,-1.79603,3.13255,1.01377
9.057,-1.27680,3.06840,0.67841
9.067,-0.43930,2.34636,0.35282
9.077,0.21127,1.61393,0.17506
9.088,0.50449,1.22359,0.15856
9.098,0.81969,0.70191,0.25203
9.108,0.74700,0.50277,0.31617
9.119,0.56313,0.50766,0.41879
9.129,0.39331,0.72513,0.50492
9.139,0.24854,0.84058,0.57945
9.150,0.07871,0.84974,0.61671
9.161,-0.22061,0.81431,0.62343
9.171,-0.53398,0.81737,0.61916
9.182,-0.77894,0.85585,0.61732
9.192,-1.05811,0.90289,0.60816
9.202,-1.24503,0.91205,0.59167
9.213,-1.37392,0.84974,0.58556
9.223,-1.39775,0.57119,0.59350
9.233,-1.40752,0.51560,0.51653
9.244,-1.39469,0.49300,0.45483
9.254,-1.38492,0.28103,0.37053
9.265,-1.39408,-0.04029,0.26363
9.275,-1.40263,-0.34144,0.18544
9.286,-1.39591,-0.86496,-0.06990
9.297,-1.24870,-1.53569,-0.46635
9.308,-0.98114,-1.93825,-0.81393
9.318,-0.67204,-1.98467,-1.00269
9.328,-0.42525,-1.94680,-1.07722
9.339,-0.15952,-1.72322,-0.92939
9.349,0.04023,-1.41107,-0.57509
9.360,0.18867,-0.67498,0.02295
9.370,0.27847,-0.01341,0.33938
9.380,0.37682,0.81553,0.45972
9.391,0.44218,1.46000,0.38764
9.401,0.60345,1.39708,-0.05952
9.411,0.87284,0.76850,-0.35945
9.421,1.32916,0.67748,-0.69482
9.432,1.93880,0.30241,-0.92023
9.442,2.96322,-3.19174,-0.42909
9.452,2.10862,-4.76289,-0.12427
9.463,0.95714,-1.65542,0.09870
9.473,-0.18884,1.46122,0.15245
9.483,-0.87790,2.94440,0.18544
9.493,-1.10087,2.42577,0.04128
9.504,-0.76367,1.07821,-0.16275
9.514,-0.47717,0.09899,-0.40099
9.524,-0.51627,0.05562,-0.39366
9.535,-0.68975,0.33662,-0.27576
9.545,-0.84491,0.53209,-0.22140
9.555,-0.89195,0.58646,-0.17863
9.565,-0.85957,0.53454,-0.12244
9.576,-0.76611,0.51010,-0.10167
9.586,-0.59935,0.54431,-0.07723
9.596,-0.43075,0.38243,0.05472
9.607,-0.36416,0.49361,-0.05524
9.617,-0.30735,0.65671,-0.01004
9.628,-0.22550,0.81798,0.05899
9.638,-0.14975,0.86196,0.09809
9.648,-0.07828,0.83203,0.13840
9.658,0.02007,0.55958,0.14818
9.669,0.10071,0.19489,0.16589
9.679,0.17951,-0.18995,0.24714
9.689,0.36704,-0.54914,0.29417
9.700,0.75861,-1.00851,0.20804
9.710,1.03289,-1.36526,-0.06624
9.720,1.28640,-1.43123,-0.51828
9.731,1.49470,-1.24003,-0.98864
9.743,1.53563,-1.05494,-1.46206
9.753,1.33832,-1.16611,-1.40464
9.763,1.06465,-1.25530,-1.10226
9.774,0.80687,-1.06288,-0.87380
9.784,0.69019,-0.26081,-0.60135
9.794,0.56435,0.89678,-0.29348
9.805,0.22838,1.98473,-0.14382
9.815,-0.12898,2.24068,-0.28065
9.825,-0.24138,0.39526,0.14146
9.836,1.13001,-3.50634,0.92581
9.846,1.79708,-6.11840,2.44014
9.856,0.82214,-4.05612,0.90565
9.867,-0.45274,-0.80020,1.07547
9.877,-1.29695,1.57850,1.16466
9.887,-1.59872,2.37629,1.27522
9.897,-1.16684,2.02566,1.03882
9.908,-0.56147,1.56629,0.64176
9.918,-0.05384,1.04827,0.30639
9.929,0.28763,0.73918,0.14757
9.939,0.66331,0.46795,-0.01981
9.949,0.78854,0.16985,-0.08762
9.960,0.74028,-0.03479,-0.05219
9.970,0.51365,-0.18629,0.09137
9.980,0.25037,-0.11848,0.28440
9.991,-0.03552,0.05867,0.53486
10.001,-0.29269,0.23827,0.75782
10.011,-0.50344,0.47039,0.92276
10.022,-0.57369,0.70130,0.99423
10.032,-0.57063,0.94748,0.95941
10.042,-0.52726,1.15640,0.80975
10.053,-0.50527,1.22237,0.66436
10.063,-0.52971,1.11180,0.53852
10.073,-0.60973,0.98841,0.42795
10.083,-0.72396,0.88090,0.35770
10.094,-0.80826,0.57913,0.28562
10.104,-0.82903,0.51988,0.18666
10.115,-0.93838,0.44168,0.09992
10.125,-1.00801,0.26637,0.07549
10.135,-0.98663,-0.15513,-0.02225
10.146,-0.87912,-0.43369,-0.09800
10.156,-0.70136,-0.61267,-0.18047
10.166,-0.51871,-0.84602,-0.36800
10.177,-0.26887,-1.21315,-0.62457
10.187,0.03901,-1.67435,-0.89884
10.197,0.37560,-1.80386,-0.90007
10.207,0.70424,-1.53141,-0.51583
10.218,0.86123,-1.04150,-0.03386
10.228,0.89361,-0.45690,0.31433
10.238,0.80137,0.13564,0.46705
10.248,0.68836,0.66587,0.44445
10.259,0.67858,1.06354,0.39130
10.269,0.90277,1.12341,0.28990
10.279,1.46355,0.90228,-0.12854
10.289,2.24729,-1.13190,-0.93733
10.300,2.71277,-4.53015,-1.19145
10.310,1.60405,-3.94677,-0.50484
10.321,-0.00681,0.42275,-0.20246
10.331,-0.86813,2.46243,0.09931
10.341,-1.28779,2.82711,0.23614
10.352,-1.27557,1.93281,0.12069
10.362,-1.04161,1.02873,-0.23117
10.372,-0.77955,0.50277,-0.52622
10.382,-0.56880,0.26453,-0.53905
10.393,-0.48939,0.20467,-0.42542
10.403,-0.57002,0.32684,-0.29409
10.413,-0.70808,0.51193,-0.24216
10.424,-0.82964,0.69519,-0.24400
10.434,-0.92982,0.83508,-0.17497
10.444,-0.93471,0.88945,-0.04424
10.454,-0.81865,0.74956,0.14879
10.465,-0.60179,0.71963,0.17933
10.475,-0.56697,0.79110,-0.04119
10.486,-0.33851,0.66221,0.09381
10.496,-0.17357,0.53454,0.18239
10.506,-0.01902,0.39587,0.23553
10.517,0.16607,0.17901,0.30273
10.527,0.29007,-0.08305,0.34732
10.537,0.36338,-0.24371,0.34793
10.548,0.53442,-0.54731,0.21232
10.558,0.90583,-0.95109,-0.03752
10.568,1.22225,-1.00362,-0.43947
10.579,1.62176,-0.64443,-1.04118
10.589,1.98889,-0.13375,-1.73817
10.599,2.10618,0.07272,-2.08026
10.610,1.83129,-0.42391,-1.97947
10.620,1.28884,-1.16672,-1.64105
10.630,0.94859,-0.96453,-1.16274
10.640,0.75555,-0.43307,-0.85181
10.651,0.66698,0.19673,-0.59280
10.661,0.60284,0.97436,-0.34235
10.671,0.42385,1.71106,-0.05707
10.682,0.47944,1.67746,0.02845
10.692,0.57901,-0.08916,0.23492
10.702,2.48919,-4.82275,1.41206
10.713,2.06952,-4.93210,1.68450
10.723,0.42019,-2.85027,1.05348
10.734,-1.37270,0.79415,1.02538
10.744,-2.02510,2.35797,1.19826
10.754,-1.85895,2.60048,1.05653
10.765,-1.18394,1.93525,0.73094
10.775,-0.33728,1.22298,0.19155
10.785,0.26747,0.85096,-0.10533
10.796,0.67370,0.61884,-0.27271
10.806,0.70546,0.34578,-0.24339
10.816,0.47150,0.21078,-0.14137
10.827,0.20516,0.24987,-0.04363
10.837,-0.09599,0.44107,0.12252
10.847,-0.27925,0.57424,0.26485
10.858,-0.45762,0.62983,0.38458
10.868,-0.64272,0.65549,0.47682
10.878,-0.82598,0.67076,0.53852
10.889,-0.98297,0.65854,0.56051
10.899,-1.11675,0.41358,0.57884
10.909,-1.29756,0.40870,0.45056
10.920,-1.49182,0.47711,0.36320
10.930,-1.59139,0.42275,0.33327
10.940,-1.64637,0.27186,0.29845
10.951,-1.64820,0.08738,0.22576
10.961,-1.66714,-0.14658,0.11763
10.971,-1.69402,-0.53570,-0.00820
10.981,-1.69279,-0.85946,-0.10472
10.992,-1.63782,-1.34998,-0.29164
11.003,-1.41852,-1.80874,-0.58547
11.013,-1.11736,-2.10807,-0.87380
11.024,-0.78199,-2.40312,-1.09005
11.034,-0.19312,-2.40067,-0.92572
11.044,0.01396,-2.23940,-0.77301
11.055,0.01396,-2.23940,-0.77301
11.065,0.01396,-2.23940,-0.77301
11.076,0.75555,0.55347,0.29845
11.086,0.76533,1.30972,0.31372
11.096,0.67309,1.75688,0.26791
11.107,0.66881,1.34027,0.04555
11.117,1.35970,0.18573,-0.24400
11.127,2.15444,-1.42817,-0.77423
11.138,2.31509,-3.18319,-0.80233
11.148,0.96997,-2.29560,-0.12671
11.158,-0.02086,0.37815,0.22637
11.168,-0.62195,2.08064,0.28074
11.179,-0.88828,2.13561,0.14146
11.189,-0.73374,1.20649,-0.01920
11.199,-0.46679,0.36472,-0.20368
11.210,-0.42097,0.09716,-0.38877
11.220,-0.57430,0.17962,-0.47490
11.231,-0.86019,0.31951,-0.39794
11.241,-0.99946,0.33723,-0.33379
11.251,-1.11553,0.38671,-0.26049
11.261,-1.10942,0.45329,-0.22873
11.272,-1.06849,0.52232,-0.21956
11.282,-0.99580,0.64571,-0.23300
11.292,-0.90844,0.76972,-0.23545
11.303,-0.80032,0.84669,-0.22934
11.313,-0.71236,0.86135,-0.20612
11.323,-0.65555,0.71413,-0.11449
11.334,-0.53154,0.70863,-0.07051
11.344,-0.55231,0.79293,-0.10105
11.354,-0.43686,0.81737,-0.01737
11.364,-0.25421,0.69764,0.06999
11.375,-0.02880,0.43985,0.16040
11.385,0.23815,-0.07083,0.18605
11.395,0.47822,-0.40864,0.20743
11.406,0.72257,-0.73790,0.26058
11.416,1.04144,-1.00301,0.21537
11.426,1.34993,-1.20154,-0.01370
11.437,1.54357,-1.27179,-0.37778
11.447,1.63581,-1.27912,-0.73391
11.457,1.57533,-1.46910,-0.86280
11.467,1.38963,-1.61266,-0.80233
11.478,1.15323,-1.53630,-0.68687
11.488,0.91438,-1.28584,-0.61907
11.498,0.76166,-0.61878,-0.53416
11.509,0.60162,0.53331,-0.32219
11.519,0.16912,2.09713,-0.08151
11.529,-0.08316,2.84849,-0.26416
11.540,-0.51260,1.74038,-0.40038
11.550,1.05610,-3.62607,-0.13282
11.561,1.72744,-6.76286,0.91542
11.571,0.91255,-4.09827,0.40352
11.582,-0.27986,-0.70369,0.74194
11.592,-1.44051,1.30606,1.11212
11.602,-1.53397,1.45877,1.21231
11.613,-0.95915,0.93893,0.85312
11.623,-0.49733,0.66648,0.55074
11.633,0.01396,0.42091,0.27585
11.644,0.33711,0.39770,0.11641
11.654,0.59062,0.44718,-0.02531
11.664,0.72501,0.43924,-0.06135
11.675,0.65782,0.21872,0.04372
11.685,0.42080,0.07517,0.22393
11.695,0.24365,0.15091,0.38703
11.705,0.14896,0.31401,0.53302
11.716,0.04206,0.51682,0.64115
11.726,-0.13997,0.62983,0.69918
11.737,-0.34706,0.61517,0.73217
11.747,-0.46740,0.63105,0.76882
11.757,-0.61584,0.81248,0.72056
11.768,-0.82353,1.12097,0.58006
11.778,-1.01657,1.41540,0.42612
11.788,-1.19311,1.58767,0.31494
11.799,-1.28596,1.58645,0.24592
11.809,-1.28535,1.18755,0.16589
11.819,-1.24442,0.86562,0.01012
11.830,-1.27741,0.48567,-0.12732
11.840,-1.28657,0.09471,-0.25011
11.850,-1.21693,-0.18079,-0.42665
11.860,-1.10270,-0.44041,-0.62762
11.871,-0.93471,-0.97064,-1.05645
11.881,-0.58285,-1.43917,-1.57874
11.891,-0.30002,-1.66763,-1.74123
11.902,-0.01719,-1.80752,-1.68747
11.912,0.20577,-1.79897,-1.36799
11.922,0.32367,-1.54546,-0.84020
11.933,0.32123,-1.07815,-0.25011
11.943,0.23693,-0.31273,0.20743
11.954,0.15202,0.48139,0.35587
11.964,0.10193,1.11180,0.36015
11.974,0.15996,1.35371,0.20377
11.985,0.45318,0.57302,-0.46574
11.995,1.02067,0.34517,-0.55187
12.005,1.96507,-0.19545,-0.61174
12.015,2.97116,-3.16609,-0.61052
12.026,2.71460,-6.08480,-0.02592
12.036,1.56800,-3.48740,0.07060
12.046,0.22166,0.53148,0.04128
12.057,-0.98786,3.00610,0.46705
12.067,-1.08804,2.67134,0.42734
12.077,-0.97747,1.91509,0.24103
12.088,-0.78199,0.73673,-0.08823
12.099,-0.68059,-0.07022,-0.19268
12.109,-0.71602,-0.28219,-0.14259
12.119,-0.79238,-0.16490,-0.07540
12.130,-0.88462,0.05745,-0.02164
12.140,-0.99702,0.28408,0.05105
12.150,-1.05933,0.43558,0.06082
12.161,-1.05322,0.51682,0.01196
12.171,-0.94571,0.46612,0.11397
12.181,-0.96037,0.79293,-0.20551
12.192,-0.88462,0.96947,-0.17986
12.202,-0.75084,1.09836,-0.10777
12.212,-0.63478,1.10447,-0.04119
12.223,-0.47229,0.98535,0.00340
12.233,-0.29513,0.65427,0.05777
12.243,-0.07950,0.37693,0.10725
12.254,0.12514,0.09166,0.17994
12.264,0.35299,-0.09160,0.31678
12.274,0.59795,-0.23699,0.39314
12.284,0.87284,-0.43307,0.38275
12.295,1.16667,-0.64871,0.24775
12.305,1.50264,-0.86801,-0.06929
12.315,1.66024,-0.84297,-0.31730
12.326,1.83862,-0.63955,-0.71559
12.336,1.86550,-0.56747,-0.96421
12.346,1.69995,-0.74278,-1.05095
12.356,1.35420,-1.43550,-1.04484
12.367,0.96019,-1.60960,-0.70459
12.377,0.70730,-1.10075,-0.49018
12.387,0.51487,-0.25531,-0.32097
12.397,0.35238,0.78743,-0.05707
12.408,0.30412,2.03849,-0.05219
12.418,0.46356,2.66707,-0.53416
12.428,0.68897,1.26941,-1.33439
12.439,2.19536,-5.06954,0.23553
12.449,2.01210,-7.12877,1.42611
12.459,0.03534,-3.23023,0.97101
12.470,-1.29879,0.19245,0.95819
12.480,-1.76365,2.09346,1.21169
12.491,-1.41363,2.66279,1.08158
12.501,-0.83270,2.21564,0.89466
12.512,-0.15830,1.65425,0.67535
12.522,0.37560,1.22176,0.48965
12.533,0.66637,1.10142,0.36870
12.543,0.79831,1.07210,0.32350
12.553,0.75372,0.93160,0.36504
12.564,0.65415,0.85280,0.44384
12.574,0.53259,0.84913,0.52630
12.584,0.42324,0.86807,0.61732
12.594,0.33161,0.91144,0.70529
12.605,0.22777,0.98108,0.78775
12.615,0.11109,1.08737,0.88610
12.626,-0.04468,1.27490,0.95086
12.636,-0.14975,1.39769,0.93986
12.646,-0.21572,1.42640,0.89893
12.657,-0.30002,1.11608,0.77615
12.667,-0.29819,0.88334,0.69857
12.677,-0.35561,0.79049,0.49087
12.688,-0.36966,0.69458,0.41085
12.698,-0.38982,0.35494,0.28501
12.708,-0.41303,-0.01585,0.16040
12.718,-0.45457,-0.41353,0.02539
12.729,-0.49122,-0.77333,-0.09922
12.739,-0.49305,-1.18994,-0.32769
12.749,-0.37027,-1.62243,-0.62640
12.760,-0.13692,-2.07813,-0.89579
12.770,0.18195,-2.33042,-0.95993
12.781,0.51243,-2.39029,-0.82860
12.791,0.88139,-2.07142,-0.45169
12.802,1.08909,-1.67191,-0.09617
12.812,1.22958,-1.13924,0.41635
12.822,1.28884,-0.19545,0.82807
12.833,1.21798,0.75872,1.02905
12.843,1.06221,1.80697,1.04615
12.853,0.93637,2.64569,0.96796
12.863,1.10191,1.79658,0.47072
12.874,2.44948,0.52721,-0.34784
12.884,4.02490,-1.49965,-1.64288
12.894,4.24359,-4.37316,-1.67587
12.904,2.94551,-4.33223,-0.63739
12.915,1.59000,-1.04455,-0.18230
12.925,0.59367,1.74161,0.11763
12.935,-0.33667,3.33902,0.07243
12.946,-0.66776,2.98472,-0.05463
12.956,-0.39654,1.75993,-0.06807
12.966,-0.08378,0.82225,-0.13343
12.977,0.39820,0.02996,-0.32830
12.987,0.51976,-0.01891,-0.28309
12.997,0.46845,0.11426,-0.14870
13.007,0.29679,0.22422,-0.05157
13.018,0.06772,0.26209,-0.03814
13.029,-0.15341,0.30180,-0.04424
13.039,-0.32812,0.43252,-0.00759
13.049,-0.36661,0.61395,0.05410
13.060,-0.31957,0.78682,0.12313
13.070,-0.20167,0.93587,0.10481
13.080,-0.08805,1.01590,0.00646
13.091,-0.01902,0.93038,-0.14137
13.101,0.00297,0.74528,-0.11144
13.111,-0.12104,0.66954,-0.24278
13.121,-0.24810,0.65243,-0.20551
13.132,-0.24627,0.64755,-0.12427
13.142,-0.18212,0.63166,-0.04913
13.153,-0.09477,0.68847,0.00157
13.163,0.02374,0.73307,0.03089
13.173,0.17706,0.63960,0.11030
13.184,0.32489,0.28408,0.17872
13.194,0.44707,-0.06961,0.27768
13.204,0.52220,-0.36649,0.44811
13.214,0.68408,-0.44346,0.51653
13.225,1.05121,-0.52043,0.47072
13.235,1.36092,-0.46912,0.30700
13.246,1.59000,-0.38726,0.05288
13.256,1.63153,-0.53570,-0.16642
13.266,1.48248,-0.70308,-0.25316
13.277,1.18621,-0.61695,-0.22384
13.287,0.88933,-0.33778,-0.17558
13.297,0.63705,0.26270,-0.15053
13.308,0.52831,0.85829,-0.20185
13.318,0.63827,1.62493,-0.45536
13.328,0.84963,2.38546,-1.09249
13.338,1.36275,0.91510,-1.59767
13.349,2.59670,-4.83008,-0.87685
13.359,1.83007,-6.18498,0.33327
13.369,0.52098,-1.75682,0.06938
13.380,-0.53582,1.50703,0.39375
13.390,-1.03795,2.82039,0.56845
13.401,-0.88034,2.78741,0.66986
13.411,-0.31713,2.12217,0.50492
13.421,0.07688,1.50337,0.25874
13.432,0.32489,0.99085,0.07365
13.442,0.43424,0.74406,-0.01431
13.452,0.44157,0.63411,-0.03814
13.463,0.37865,0.50583,0.00340
13.473,0.26259,0.39098,0.07060
13.483,0.17768,0.38426,0.15062
13.495,0.05000,0.45024,0.26730
13.505,-0.08133,0.54981,0.36320
13.516,-0.25848,0.61822,0.44689
13.526,-0.44296,0.59501,0.51775
13.536,-0.65005,0.51743,0.61366
13.546,-0.77955,0.49483,0.69857
13.557,-0.92066,0.50094,0.76698
13.567,-1.03245,0.48628,0.81341
13.577,-1.13935,0.45879,0.82013
13.588,-1.24747,0.18329,0.88488
13.598,-1.30978,0.06050,0.73278
13.608,-1.48632,-0.04456,0.55013
13.619,-1.59872,-0.20278,0.49637
13.629,-1.57917,-0.40497,0.43712
13.639,-1.46555,-0.69880,0.33694
13.650,-1.21204,-1.05432,0.14757
13.660,-0.91333,-1.37503,-0.09067
13.670,-0.52604,-1.65053,-0.40710
13.681,-0.13570,-1.76110,-0.74307
13.691,0.19234,-1.67557,-0.82004
13.702,0.43913,-1.35915,-0.56776
13.712,0.52709,-0.77699,-0.10777
13.723,0.48494,-0.06656,0.34549
13.733,0.34017,0.57485,0.62404
13.744,0.22105,1.02689,0.59472
13.754,0.25159,1.12341,0.35709
13.764,0.67920,0.66770,-0.28737
13.774,1.62726,0.66770,-0.90495
13.785,2.32426,0.34944,-1.26353
13.795,2.86976,-4.97730,-0.76201
13.805,1.84412,-5.62665,0.16589
13.816,0.65048,-0.91505,0.34976
13.826,-0.40081,2.30482,0.62221
13.837,-1.35010,3.31886,0.43834
13.847,-1.68058,2.58826,0.21660
13.857,-1.26946,0.86074,-0.09250
13.867,-0.85774,-0.12703,-0.26782
13.878,-0.60179,-0.45323,-0.30020
13.888,-0.56636,-0.30174,-0.23422
13.899,-0.67387,0.05440,-0.15848
13.909,-0.82292,0.35189,-0.13893
13.919,-0.92066,0.47284,-0.14076
13.930,-0.96648,0.61212,-0.17619
13.940,-0.94876,0.73979,-0.19330
13.950,-0.84247,0.90472,-0.19391
13.961,-0.75451,0.94809,-0.21101
13.972,-0.76306,0.91816,-0.19574
13.982,-0.77466,0.81187,-0.18841
13.993,-0.72152,0.52293,0.00524
14.003,-0.83453,0.57913,-0.18413
14.013,-0.82414,0.64205,-0.11572
14.024,-0.67326,0.56141,0.01990
14.034,-0.42464,0.34578,0.13963
14.045,-0.16807,0.10265,0.26608
14.055,0.12148,-0.17834,0.35770
14.065,0.43424,-0.40681,0.42368
14.076,0.76777,-0.56380,0.45605
14.086,1.13918,-0.80754,0.26669
14.096,1.27968,-1.00362,0.16467
14.106,1.26685,-1.32433,-0.07051
14.117,1.21004,-1.67130,-0.31119
14.127,1.13001,-1.88510,-0.44864
14.137,0.99379,-1.83501,-0.51644
14.148,0.74700,-1.46177,-0.52133
14.158,0.43363,-0.75317,-0.54393
14.168,0.13125,0.37815,-0.55371
14.179,-0.10699,1.02873,-0.56898
14.189,-0.12654,1.30484,-0.85364
