time,X_value,Y_value,Z_value
7.019,0.76230,0.11228,-0.05281
7.029,0.75863,0.11289,-0.05281
7.040,0.75069,0.11289,-0.05830
7.050,0.73298,0.10556,-0.06319
7.060,0.73298,0.10922,-0.06869
7.070,0.72626,0.12327,-0.07724
7.081,0.71893,0.13671,-0.08518
7.091,0.72259,0.14893,-0.09190
7.102,0.73237,0.15565,-0.09190
7.112,0.74581,0.13366,-0.08763
7.122,0.75314,0.11533,-0.08579
7.133,0.75314,0.09395,-0.08213
7.143,0.74764,0.08173,-0.08091
7.153,0.73542,0.09090,-0.08396
7.164,0.70182,0.10373,-0.08579
7.174,0.67128,0.09456,-0.08640
7.184,0.63707,0.06402,-0.08335
7.195,0.59737,0.02676,-0.08091
7.205,0.57293,-0.02089,-0.08702
7.216,0.53567,-0.07159,-0.09312
7.226,0.50696,-0.09847,-0.09801
7.236,0.46420,-0.08320,-0.09618
7.247,0.38540,-0.08931,-0.09007
7.258,0.30171,-0.10824,-0.08457
7.268,0.25772,-0.12474,-0.08885
7.278,0.22474,-0.13207,-0.09068
7.289,0.18686,-0.11619,-0.08885
7.299,0.11417,-0.10336,-0.08030
7.310,0.05431,-0.09908,-0.07541
7.320,-0.00495,-0.07709,-0.06869
7.330,-0.04771,-0.05876,-0.06136
7.341,-0.08314,-0.06121,-0.05830
7.351,-0.11979,-0.06671,-0.05464
7.361,-0.17721,-0.06426,-0.05097
7.372,-0.23647,-0.06976,-0.04731
7.382,-0.28045,-0.08014,-0.04303
7.392,-0.34092,-0.09297,-0.03937
7.402,-0.39957,-0.09786,-0.03387
7.413,-0.46249,-0.09847,-0.03204
7.424,-0.53273,-0.10397,-0.02349
7.434,-0.61093,-0.11496,-0.01310
7.444,-0.67690,-0.11313,-0.00455
7.455,-0.74837,-0.10947,0.00706
7.465,-0.84672,-0.09236,0.02477
7.477,-0.88582,-0.07953,0.03516
7.487,-0.91941,-0.07037,0.04554
7.498,-0.93102,-0.06060,0.05165
7.508,-0.95973,-0.05876,0.05226
7.518,-0.98355,-0.06426,0.05226
7.528,-1.00982,-0.08503,0.05043
7.539,-1.01959,-0.12474,0.04982
7.549,-1.04036,-0.15100,0.05898
7.559,-1.05686,-0.18521,0.07364
7.569,-1.04647,-0.18216,0.08891
7.580,-1.01043,-0.13024,0.10113
7.590,-0.96950,-0.04594,0.11396
7.600,-0.93285,0.03164,0.11824
7.611,-0.89315,0.02737,0.10785
7.621,-0.88093,-0.01051,0.09441
7.631,-0.85527,-0.08870,0.05898
7.642,-0.82351,-0.11741,0.02905
7.652,-0.79296,-0.10214,0.01378
7.662,-0.77036,-0.06854,0.01500
7.672,-0.75265,-0.03738,0.02416
7.683,-0.73554,-0.00684,0.03821
7.693,-0.71538,0.01943,0.05348
7.703,-0.71355,0.05180,0.06142
7.714,-0.71966,0.05913,0.06265
7.724,-0.71538,0.05364,0.04921
7.735,-0.71233,0.05974,0.04371
7.746,-0.70256,0.07929,0.04127
7.756,-0.68851,0.11778,0.03821
7.766,-0.67507,0.13060,0.03882
7.777,-0.64697,0.13427,0.04310
7.787,-0.62375,0.13122,0.04554
7.797,-0.60237,0.11228,0.04188
7.807,-0.60604,0.09212,0.03699
7.818,-0.60970,0.07807,0.02844
7.828,-0.61398,0.07990,0.01866
7.838,-0.62436,0.09090,0.02661
7.849,-0.61948,0.08845,0.02966
7.859,-0.58893,0.06524,0.03027
7.869,-0.56817,0.03042,0.02233
7.880,-0.55656,0.00904,0.02111
7.890,-0.54678,-0.02089,0.02477
7.900,-0.53701,-0.01356,0.02172
7.911,-0.54678,-0.02578,0.01256
7.921,-0.58038,-0.04166,0.00950
7.931,-0.58222,-0.04349,0.00645
7.942,-0.52785,-0.07526,-0.00821
7.952,-0.51258,-0.09114,-0.02715
7.962,-0.53701,-0.08198,-0.04364
7.972,-0.55350,-0.06426,-0.06197
7.983,-0.55900,-0.04227,-0.07541
7.993,-0.55778,-0.01723,-0.06930
8.003,-0.57305,0.02492,-0.06075
8.014,-0.59749,0.06158,-0.05830
8.024,-0.61398,0.09395,-0.05220
8.034,-0.59871,0.08296,-0.05281
8.044,-0.56939,0.06097,-0.05525
8.055,-0.51624,0.04081,-0.06258
8.065,-0.45027,0.03653,-0.05525
8.075,-0.39834,0.02004,-0.03509
8.085,-0.35864,0.01271,-0.00760
8.096,-0.33848,-0.00318,0.01133
8.106,-0.32565,-0.03250,0.02477
8.116,-0.30977,-0.03738,0.03271
8.126,-0.27800,-0.03189,0.05959
8.137,-0.22364,-0.01356,0.07792
8.147,-0.14911,-0.01234,0.09747
8.158,-0.09536,0.00416,0.10602
8.168,-0.03183,0.05486,0.10052
8.178,0.02621,0.09456,0.08830
8.189,0.05736,0.07746,0.06204
8.199,0.08057,0.02859,0.04799
8.209,0.10379,-0.03066,0.04188
8.220,0.08913,-0.08014,0.05226
8.231,0.11356,-0.07465,0.07242
8.242,0.09401,-0.03128,0.10846
8.252,0.06897,0.01821,0.13473
8.262,0.05675,0.08479,0.14084
8.272,-0.00250,0.11045,0.13839
8.283,-0.01350,0.12266,0.10846
8.293,-0.00678,0.09029,0.08586
8.303,-0.05565,0.00904,0.05898
8.314,-0.02877,-0.06609,0.06692
8.324,-0.01778,-0.10214,0.08769
8.334,-0.06909,-0.09542,0.11701
8.345,-0.13323,-0.08198,0.14695
8.355,-0.21020,-0.08503,0.17688
8.365,-0.21386,-0.10030,0.20681
8.376,-0.23219,-0.12413,0.24652
8.386,-0.19798,-0.09542,0.28134
8.396,-0.06726,-0.07159,0.29111
8.407,-0.04710,-0.04899,0.27889
8.417,-0.04526,-0.05204,0.26912
8.427,-0.02877,-0.05021,0.26423
8.438,-0.06237,-0.03799,0.26057
8.448,-0.08558,-0.03189,0.25812
8.458,-0.06970,-0.04838,0.24346
8.469,-0.07764,-0.03922,0.22392
8.479,-0.05504,-0.00684,0.20131
8.490,0.00544,0.02370,0.17321
8.501,-0.00250,0.03897,0.16466
8.511,0.00422,0.03959,0.14450
8.521,0.00971,0.06219,0.12740
8.532,0.00422,0.04264,0.10296
8.542,0.00605,0.01026,0.06265
8.552,0.00177,-0.02089,0.03699
8.563,-0.00373,-0.03555,0.01439
8.573,0.00605,-0.02944,-0.00088
8.583,0.01032,-0.01967,-0.01249
8.594,0.00910,-0.00928,-0.02593
8.604,0.01888,-0.01295,-0.03631
8.614,0.03476,-0.02089,-0.04853
8.624,0.04759,-0.03250,-0.06075
8.635,0.06469,-0.04899,-0.08030
8.645,0.06713,-0.07709,-0.09435
8.655,0.06897,-0.10397,-0.11023
8.666,0.06775,-0.10885,-0.12245
8.676,0.06713,-0.10275,-0.12550
8.686,0.07874,-0.07220,-0.12672
8.697,0.09829,-0.05266,-0.12733
8.707,0.12761,-0.04594,-0.13283
8.717,0.16915,-0.03922,-0.13283
8.728,0.20824,-0.04105,-0.15116
8.738,0.24245,-0.04777,-0.16460
8.748,0.27422,-0.05204,-0.16826
8.759,0.30598,-0.05388,-0.17376
8.769,0.32125,-0.03372,-0.17926
8.780,0.37073,-0.01906,-0.18598
8.790,0.39089,-0.03005,-0.19331
8.800,0.40372,-0.04532,-0.20247
8.811,0.43426,-0.05449,-0.21835
8.822,0.49230,-0.05510,-0.22690
8.832,0.50940,-0.02761,-0.23179
8.843,0.55522,0.01026,-0.21835
8.853,0.57843,0.03042,-0.20736
8.863,0.59675,0.05364,-0.19392
8.874,0.60836,0.07563,-0.17376
8.884,0.64440,0.07379,-0.15482
8.894,0.64501,0.05913,-0.14383
8.905,0.64623,0.02676,-0.14505
8.915,0.66456,-0.00928,-0.15604
8.926,0.67617,-0.02761,-0.17926
8.936,0.68105,-0.03616,-0.18598
8.946,0.68228,-0.03677,-0.18048
8.956,0.67495,-0.02211,-0.16521
8.967,0.67372,0.00354,-0.14138
8.977,0.68655,0.04264,-0.10962
8.987,0.70427,0.06463,-0.08274
8.998,0.70182,0.07624,-0.05097
9.008,0.69510,0.07502,-0.04059
9.018,0.69877,0.06280,-0.04059
9.028,0.70121,0.06341,-0.04731
9.039,0.70488,0.04875,-0.05220
9.049,0.73115,0.04814,-0.05403
9.059,0.75008,0.04020,-0.04242
9.069,0.77207,0.04203,-0.02287
9.080,0.78796,0.05486,-0.00882
9.090,0.80139,0.07318,0.00278
9.100,0.79712,0.09029,0.01561
9.110,0.78612,0.09578,0.02050
9.121,0.79345,0.08784,0.01683
9.131,0.78429,0.07563,0.01256
9.141,0.77329,0.07624,0.00828
9.151,0.78368,0.07440,-0.00577
9.162,0.77452,0.09823,-0.01310
9.172,0.74581,0.13855,-0.00272
9.182,0.72198,0.14038,-0.00333
9.193,0.72870,0.15198,-0.00394
9.203,0.75069,0.14160,-0.01066
9.213,0.78124,0.15870,-0.00882
9.224,0.78796,0.16298,-0.00211
9.234,0.76352,0.14221,0.00584
9.244,0.73786,0.11900,0.01500
9.255,0.73970,0.10617,0.01683
9.266,0.73176,0.12450,0.02294
9.276,0.71832,0.13793,0.02416
9.286,0.70488,0.14465,0.01805
9.297,0.68228,0.15382,0.01072
9.307,0.67189,0.12572,-0.00272
9.317,0.66456,0.08784,-0.02043
9.328,0.64623,0.03225,-0.03265
9.338,0.63524,-0.01539,-0.04303
9.348,0.61814,-0.01295,-0.04609
9.359,0.60225,-0.00806,-0.04548
9.369,0.58759,0.00660,-0.03815
9.379,0.57476,0.00904,-0.02165
9.390,0.55216,-0.00012,-0.00516
9.400,0.51979,-0.01356,0.01133
9.410,0.47336,-0.01845,0.02233
9.420,0.42938,-0.00989,0.03027
9.431,0.38662,0.01393,0.03394
9.441,0.35119,0.04020,0.03455
9.451,0.27910,0.05791,0.03882
9.461,0.22291,0.06035,0.04676
9.472,0.17892,0.05669,0.04615
9.482,0.13311,0.05486,0.03821
9.492,0.08546,0.03897,0.03394
9.502,0.03781,0.04142,0.02538
9.513,-0.00067,0.05364,0.02172
9.523,-0.03060,0.06707,0.02661
9.533,-0.06542,0.05791,0.02966
9.543,-0.09230,0.04020,0.02661
9.554,-0.11551,0.00965,0.01744
9.564,-0.13323,-0.01661,0.00767
9.574,-0.15461,-0.02394,-0.00394
9.584,-0.17171,-0.01234,-0.00760
9.595,-0.19737,-0.00256,-0.00211
9.606,-0.23097,-0.00073,0.00889
9.616,-0.26090,-0.00684,0.01133
9.627,-0.28900,-0.01356,0.01683
9.637,-0.33115,-0.03066,0.02050
9.647,-0.37330,-0.05021,0.02233
9.657,-0.43988,-0.05876,0.02294
9.668,-0.48387,-0.05021,0.02477
9.678,-0.53945,-0.03861,0.02966
9.688,-0.57855,-0.02089,0.02844
9.699,-0.61703,-0.01051,0.02599
9.709,-0.65430,-0.01234,0.02050
9.719,-0.69339,-0.02822,0.01378
9.730,-0.72699,-0.06426,0.00523
9.740,-0.75387,-0.12474,-0.00149
9.751,-0.76853,-0.19010,-0.01005
9.761,-0.76914,-0.24447,-0.01371
9.771,-0.76364,-0.26951,-0.01554
9.782,-0.76547,-0.28845,-0.00699
9.792,-0.77769,-0.28723,0.01133
9.802,-0.79663,-0.27562,0.03149
9.813,-0.79541,-0.27379,0.03577
9.824,-0.78441,-0.24263,0.03210
9.834,-0.79785,-0.19499,0.02966
9.844,-0.83695,-0.21698,0.02966
9.855,-0.88093,-0.22736,0.02050
9.865,-0.85955,-0.24263,-0.00455
9.875,-0.84489,-0.26279,-0.01493
9.886,-0.86749,-0.24447,-0.00760
9.896,-0.90597,-0.22736,0.00461
9.906,-0.91880,-0.20476,0.01561
9.916,-0.92430,-0.12290,0.04004
9.927,-0.91269,-0.05388,0.06081
9.937,-0.91819,0.00049,0.07059
9.948,-0.93346,0.00965,0.06570
9.958,-0.94140,-0.00928,0.05043
9.968,-0.93468,-0.04044,0.02722
9.979,-0.91697,-0.04166,0.00339
9.989,-0.87665,-0.00745,-0.01249
9.999,-0.86260,0.04692,-0.01738
10.010,-0.83572,0.07746,-0.01982
10.021,-0.80518,0.11106,-0.01493
10.031,-0.78441,0.14588,-0.00577
10.041,-0.76486,0.16176,-0.00211
10.051,-0.72943,0.15565,-0.01249
10.062,-0.71111,0.12694,-0.02654
10.072,-0.68118,0.11045,-0.03020
10.083,-0.63353,0.11717,-0.03509
10.093,-0.58955,0.13366,-0.03326
10.103,-0.56022,0.15076,-0.02349
10.114,-0.51074,0.14954,-0.01493
10.124,-0.48692,0.14221,-0.00088
10.135,-0.43622,0.11778,0.00706
10.145,-0.40934,0.08784,0.00584
10.155,-0.39773,0.04753,0.00584
10.166,-0.37513,0.04569,-0.00027
10.176,-0.33787,0.06891,-0.00027
10.187,-0.31893,0.08479,0.00645
10.197,-0.26884,0.10312,0.01561
10.208,-0.25052,0.09456,0.02233
10.218,-0.22242,0.06280,0.02355
10.228,-0.18576,0.01637,0.01133
10.239,-0.16622,-0.02272,0.00950
10.249,-0.16316,-0.04105,0.02416
10.259,-0.14178,-0.06671,0.04371
10.270,-0.12162,-0.05388,0.06387
10.280,-0.08925,-0.00928,0.08647
10.290,-0.06176,0.02187,0.10602
10.301,-0.06481,0.01882,0.11579
10.311,-0.07092,-0.01784,0.11213
10.321,-0.08008,-0.08076,0.09319
10.332,-0.06054,-0.10519,0.07486
10.342,-0.04221,-0.12718,0.05593
10.352,-0.06176,-0.12840,0.05471
10.364,-0.08864,-0.08442,0.06876
10.374,-0.11490,-0.01234,0.07242
10.385,-0.13628,0.07868,0.07486
10.395,-0.14056,0.13060,0.06753
10.405,-0.14545,0.15198,0.06265
10.416,-0.06726,0.16909,0.05104
10.426,0.00116,0.17703,0.06265
10.436,-0.01167,0.17520,0.08342
10.447,0.00971,0.20757,0.10419
10.457,0.05919,0.24911,0.12740
10.468,0.02743,0.21368,0.09319
10.478,-0.07031,0.13549,0.03455
10.489,-0.15094,0.03531,-0.02287
10.499,-0.20714,-0.05327,-0.06869
10.509,-0.21386,-0.12474,-0.09557
10.520,-0.25174,-0.12107,-0.04975
10.530,-0.19432,-0.07342,-0.01738
10.540,-0.12590,-0.01295,0.00217
10.551,-0.10085,0.03287,0.00950
10.561,-0.03610,0.00721,-0.01066
10.571,-0.00311,-0.08014,-0.05342
10.582,-0.00983,-0.13268,-0.08274
10.593,0.01216,-0.16200,-0.10290
10.603,0.00849,-0.17177,-0.10045
10.613,0.02193,-0.14001,-0.07724
10.624,0.06958,-0.07526,-0.05097
10.634,0.07752,-0.05937,-0.04059
10.645,0.10623,-0.07037,-0.04425
10.655,0.13800,-0.09908,-0.05769
10.665,0.10990,-0.13512,-0.06564
10.676,0.08118,-0.15345,-0.06625
10.686,0.08118,-0.16994,-0.06380
10.696,0.08546,-0.15100,-0.04975
10.707,0.09951,-0.12474,-0.03998
10.717,0.15510,-0.10030,-0.02776
10.727,0.19481,-0.10580,-0.02349
10.738,0.21985,-0.12840,-0.02471
10.748,0.19908,-0.11924,-0.02593
10.759,0.17098,-0.10947,-0.02532
10.769,0.13800,-0.09603,-0.02043
10.779,0.08424,-0.09847,-0.01921
10.790,0.07263,-0.11252,-0.01249
10.800,0.08485,-0.13268,-0.00821
10.811,0.08363,-0.16994,-0.00149
10.821,0.09340,-0.21759,0.01072
10.831,0.14288,-0.24935,0.01500
10.842,0.21130,-0.23958,0.01805
10.852,0.26200,-0.21392,0.01622
10.863,0.29987,-0.18277,0.00339
10.873,0.31087,-0.17483,-0.01554
10.884,0.29132,-0.15589,-0.03326
10.895,0.28338,-0.12290,-0.04303
10.906,0.29132,-0.09725,-0.04364
10.916,0.26506,-0.04594,-0.02043
10.927,0.24367,-0.01723,0.02477
10.937,0.24367,-0.00989,0.05715
10.948,0.21863,0.01271,0.08769
10.958,0.20275,0.05119,0.09747
10.968,0.21374,0.06280,0.08525
10.979,0.19786,0.06158,0.05898
10.989,0.18137,0.06402,0.03088
11.000,0.17831,0.07379,0.00217
11.010,0.18198,0.08357,-0.01554
11.021,0.17098,0.12022,-0.01493
11.031,0.19969,0.15809,-0.01310
11.041,0.21985,0.17459,-0.01432
11.052,0.23818,0.20146,-0.01615
11.062,0.25895,0.22040,-0.02043
11.072,0.26689,0.24239,-0.02837
11.083,0.25467,0.25217,-0.02776
11.093,0.24551,0.22284,-0.03876
11.103,0.26078,0.18375,-0.04548
11.114,0.28705,0.15931,-0.04792
11.124,0.32492,0.17214,-0.03815
11.134,0.32675,0.20635,-0.01615
11.144,0.30904,0.23567,0.00584
11.155,0.31087,0.26255,0.02233
11.165,0.31515,0.26255,0.02783
11.175,0.33225,0.22773,0.02050
11.186,0.34874,0.18008,0.01256
11.197,0.35974,0.12999,0.01072
11.207,0.37745,0.11228,0.01378
11.217,0.39456,0.11167,0.03210
11.228,0.41350,0.09212,0.04738
11.238,0.42755,0.06952,0.05165
11.249,0.45198,0.05241,0.04432
11.259,0.48191,0.05058,0.02905
11.269,0.51551,0.04020,0.02050
11.280,0.55949,0.02431,0.00767
11.290,0.58942,0.01271,-0.00577
11.300,0.60714,0.01698,-0.01127
11.311,0.61814,0.03287,-0.01615
11.321,0.61508,0.04447,-0.01127
11.331,0.62730,0.04630,-0.00516
11.341,0.65357,0.04814,-0.00211
11.352,0.68044,0.03897,-0.00333
11.362,0.70793,0.02248,-0.00333
11.373,0.73359,0.00354,-0.01493
11.383,0.75558,-0.01417,-0.03020
11.393,0.76413,-0.00684,-0.03265
11.404,0.74153,-0.00501,-0.03815
11.414,0.71343,-0.00745,-0.03631
11.424,0.67739,-0.01173,-0.02104
11.435,0.65784,0.00049,-0.01127
11.445,0.66273,0.01332,-0.00882
11.455,0.67128,-0.00440,-0.01005
11.466,0.66700,-0.04227,-0.01799
11.476,0.65967,-0.07587,-0.02715
11.487,0.65112,-0.10091,-0.03387
11.498,0.66028,-0.10885,-0.05159
11.508,0.67983,-0.09481,-0.06686
11.518,0.68838,-0.06854,-0.07968
11.529,0.67495,-0.04166,-0.08457
11.539,0.64868,-0.01600,-0.08152
11.549,0.60836,-0.00623,-0.07541
11.559,0.58942,-0.02761,-0.07419
11.570,0.59431,-0.05876,-0.07541
11.580,0.60286,-0.07892,-0.07663
11.591,0.60225,-0.09236,-0.07541
11.601,0.56560,-0.07159,-0.07663
11.611,0.51062,-0.04471,-0.07297
11.622,0.43732,-0.02456,-0.06869
11.632,0.36890,-0.02456,-0.06319
11.642,0.30782,-0.02211,-0.05892
11.652,0.24306,-0.01784,-0.04792
11.663,0.18992,-0.01784,-0.04120
11.673,0.14777,-0.01112,-0.03937
11.683,0.11539,0.00965,-0.03631
11.694,0.09279,0.04142,-0.03204
11.704,0.08424,0.05913,-0.03204
11.714,0.08790,0.07563,-0.03020
11.725,0.08057,0.08601,-0.02654
11.735,0.02865,0.05486,-0.02532
11.745,-0.02877,0.00904,-0.02959
11.756,-0.02022,-0.04899,-0.04487
11.766,-0.01411,-0.08503,-0.05464
11.777,-0.01655,-0.09542,-0.06136
11.787,-0.05443,-0.09481,-0.06564
11.797,-0.11674,-0.08625,-0.05953
11.808,-0.16011,-0.07648,-0.05892
11.818,-0.19370,-0.05632,-0.04914
11.828,-0.23219,-0.04716,-0.04120
11.839,-0.27739,-0.04716,-0.03326
11.849,-0.33604,-0.04349,-0.02898
11.860,-0.39896,-0.04166,-0.01982
11.870,-0.46004,-0.04288,-0.01677
11.880,-0.51074,-0.03616,-0.01432
11.891,-0.55839,-0.02028,-0.01310
11.901,-0.60604,0.00538,-0.01066
11.911,-0.65918,0.01698,-0.00455
11.922,-0.70317,0.00538,0.00217
11.932,-0.73799,-0.02456,0.00767
11.943,-0.76303,-0.06609,0.00706
11.953,-0.78502,-0.09358,0.01072
11.964,-0.80701,-0.09542,0.02966
11.974,-0.83695,-0.03677,0.06570
11.985,-0.83206,0.00660,0.09075
11.995,-0.75570,0.02920,0.09869
12.005,-0.71416,0.00354,0.09686
12.016,-0.69461,-0.07526,0.07242
12.026,-0.71050,-0.10458,0.05593
12.037,-0.74471,-0.13329,0.04982
12.047,-0.74898,-0.12352,0.06081
12.057,-0.74532,-0.08625,0.08525
12.067,-0.72332,-0.05449,0.10602
12.078,-0.69278,-0.01784,0.12190
12.088,-0.66774,-0.00562,0.12251
12.099,-0.64941,0.00721,0.10419
12.109,-0.65185,0.00416,0.08952
12.119,-0.66590,-0.00623,0.06937
12.130,-0.69584,-0.00440,0.04738
12.140,-0.72577,0.01210,0.02661
12.150,-0.75876,0.02615,0.01928
12.161,-0.77647,0.03836,0.01683
12.171,-0.75142,0.04325,0.01500
12.181,-0.68728,0.04508,0.00034
12.192,-0.65918,0.06280,-0.01066
12.202,-0.66041,0.06035,-0.00516
12.212,-0.67568,0.03225,0.00400
12.222,-0.68179,0.00843,0.00889
12.233,-0.67201,-0.01112,0.01378
12.243,-0.64391,-0.02028,0.01928
12.253,-0.59871,-0.02517,0.03149
12.264,-0.57366,-0.02333,0.03394
12.274,-0.53457,-0.04471,0.03638
12.284,-0.52907,-0.08931,0.03333
12.295,-0.51869,-0.12229,0.02050
12.305,-0.51930,-0.15284,0.01011
12.315,-0.53273,-0.16567,0.00767
12.326,-0.55534,-0.16811,0.01133
12.336,-0.58160,-0.16567,0.01133
12.346,-0.59382,-0.16017,0.00584
12.357,-0.60360,-0.11619,0.00156
12.367,-0.63292,-0.09175,-0.00211
12.377,-0.67018,-0.12474,-0.00638
12.388,-0.64025,-0.14367,-0.00760
12.398,-0.56572,-0.14734,-0.00882
12.409,-0.50586,-0.16078,-0.00211
12.419,-0.49608,-0.13146,0.01683
12.429,-0.48387,-0.05571,0.03455
12.440,-0.42400,-0.01661,0.05837
12.450,-0.36902,0.00599,0.07914
12.460,-0.32015,0.02126,0.09014
12.471,-0.25174,0.00477,0.08219
12.481,-0.19126,-0.01234,0.06753
12.491,-0.15705,-0.03189,0.04310
12.501,-0.11185,-0.03677,0.03394
12.512,-0.08680,-0.06121,0.02355
12.522,-0.07642,-0.07281,0.02050
12.533,-0.04343,-0.05815,0.02050
12.544,-0.00617,-0.02517,0.03027
12.554,0.00360,-0.02578,0.03088
12.564,0.02254,-0.04838,0.01072
12.574,0.05370,-0.05143,-0.00455
12.585,0.11112,-0.01967,-0.01493
12.595,0.13066,-0.01906,-0.02410
12.605,0.14899,-0.00989,-0.03570
12.616,0.17037,0.03225,-0.03815
12.626,0.17159,0.05852,-0.03876
12.636,0.14899,0.06952,-0.02837
12.646,0.08607,0.06891,-0.02654
12.657,0.01399,0.04386,-0.04059
12.667,0.00055,0.02492,-0.06502
12.677,-0.07764,-0.01784,-0.07113
12.688,-0.09719,-0.05204,-0.07235
12.698,-0.04893,-0.04288,-0.09129
12.709,-0.04099,-0.01600,-0.08885
12.719,-0.03732,0.07074,-0.11389
12.729,-0.02511,0.16054,-0.13039
12.739,-0.03610,0.18192,-0.10717
12.750,0.04698,0.14954,-0.11145
12.760,0.11784,0.11045,-0.11695
12.770,0.17037,0.06952,-0.12917
12.781,0.16854,0.06524,-0.12489
12.791,0.11234,0.08418,-0.10656
12.801,0.09096,0.16665,-0.07724
12.812,0.05125,0.12266,-0.05159
12.822,0.00849,0.12816,-0.04425
12.832,0.01338,0.10861,-0.03204
12.843,0.04331,0.06341,-0.03020
12.853,0.03659,0.03164,-0.01921
12.863,0.03659,0.01698,-0.01371
12.874,0.05308,0.01271,-0.01554
12.884,0.05675,0.01821,-0.01066
12.894,0.06897,0.03959,-0.00944
12.904,0.07019,0.05119,-0.00516
12.915,0.07691,0.04936,-0.00149
12.925,0.10867,0.02981,-0.00088
12.935,0.14716,0.03042,0.00828
12.946,0.14594,0.05852,0.01805
12.956,0.13250,0.07074,0.01805
12.967,0.12883,0.03836,0.00339
12.977,0.15693,-0.01967,-0.01554
12.987,0.13128,-0.06609,-0.02287
12.998,0.15571,-0.11741,-0.01921
13.008,0.18748,-0.11191,-0.00638
13.018,0.21008,-0.10152,0.01011
13.029,0.22291,-0.04899,0.02111
13.039,0.24490,0.01698,0.03333
13.049,0.24673,0.03531,0.03455
13.060,0.24123,0.03348,0.02844
13.070,0.22413,0.04203,0.01805
13.080,0.16060,0.07196,0.01561
13.091,0.05858,0.11350,0.00278
13.101,-0.04221,0.17336,-0.01005
13.111,-0.11796,0.23018,-0.02715
13.122,-0.14545,0.29493,-0.05036
13.132,-0.12040,0.36457,-0.07480
13.143,-0.04893,0.41099,-0.09373
13.153,0.08546,0.45009,-0.11756
13.163,0.18748,0.45314,-0.14016
13.174,0.27116,0.48063,-0.16765
13.184,0.31759,0.49529,-0.19208
13.195,0.34080,0.48857,-0.20797
13.205,0.35974,0.47208,-0.21163
13.215,0.37868,0.43848,-0.21041
13.226,0.38356,0.37862,-0.20858
13.236,0.40678,0.30592,-0.19453
13.246,0.38784,0.28332,-0.17498
13.257,0.36707,0.25889,-0.15238
13.267,0.35791,0.22895,-0.11756
13.277,0.36279,0.20574,-0.08824
13.288,0.39517,0.17031,-0.06075
13.298,0.43732,0.12450,-0.03265
13.308,0.48680,0.08784,-0.00699
13.319,0.53445,0.06158,0.01622
13.329,0.56132,0.04753,0.04127
13.339,0.56866,0.04753,0.06081
13.350,0.57171,0.03409,0.07914
13.360,0.59248,0.01576,0.08769
13.370,0.61630,-0.00684,0.08769
13.381,0.63280,-0.02639,0.09014
13.391,0.63646,-0.04838,0.09930
13.401,0.63829,-0.05510,0.10602
13.412,0.64868,-0.04105,0.11335
13.422,0.65601,-0.01112,0.13167
13.432,0.65784,0.01332,0.15061
13.442,0.64929,0.01759,0.16710
13.453,0.64257,0.00660,0.17260
13.464,0.64562,-0.00562,0.16527
13.475,0.64196,0.00721,0.15428
13.485,0.63096,0.02431,0.14389
13.495,0.64196,0.04508,0.12984
13.506,0.64379,0.06524,0.12251
13.516,0.68411,0.09517,0.11885
13.527,0.67861,0.10922,0.11824
13.537,0.65357,0.10128,0.12190
13.548,0.62974,0.10250,0.11457
13.558,0.61264,0.14038,0.09624
13.568,0.57599,0.20269,0.06631
13.579,0.53200,0.22040,0.03577
13.589,0.56866,0.18864,0.02355
13.599,0.64379,0.13855,0.02477
13.609,0.70243,0.10250,0.03943
13.620,0.70671,0.07868,0.06020
13.630,0.66700,0.04936,0.09197
13.640,0.62852,0.02248,0.11824
13.651,0.61814,0.00843,0.12740
13.661,0.61386,0.00599,0.12373
13.671,0.61508,-0.02822,0.10174
13.682,0.60775,-0.07709,0.10296
13.692,0.59492,-0.11863,0.10846
13.702,0.58270,-0.15284,0.10357
13.713,0.55644,-0.17788,0.08708
13.723,0.51856,-0.17849,0.05959
13.733,0.48741,-0.15589,0.04432
13.744,0.44343,-0.13207,0.03943
13.754,0.40067,-0.11435,0.03882
13.764,0.37073,-0.10702,0.03699
13.775,0.34325,-0.09542,0.04004
13.785,0.32920,-0.09114,0.04554
13.796,0.32431,-0.08686,0.05409
13.806,0.30415,-0.08686,0.05471
13.817,0.29010,-0.08503,0.05348
13.827,0.23329,-0.06976,0.04676
13.837,0.20763,-0.06243,0.04310
13.848,0.18137,-0.06060,0.03455
13.858,0.15571,-0.06121,0.02477
13.869,0.13311,-0.06671,0.01500
13.879,0.09157,-0.07892,0.00339
13.889,0.04698,-0.08686,-0.00638
13.900,0.01399,-0.08137,-0.01554
13.910,-0.01472,-0.07404,-0.02104
13.920,-0.04832,-0.06915,-0.02410
13.931,-0.08803,-0.07709,-0.02226
13.941,-0.12529,-0.07892,-0.01921
13.951,-0.16072,-0.07404,-0.01371
13.962,-0.19309,-0.05571,-0.00821
13.972,-0.23036,-0.04349,-0.00455
13.982,-0.26945,-0.03616,0.00156
13.993,-0.32138,-0.04471,0.00523
14.003,-0.37147,-0.05143,0.00523
14.013,-0.43377,-0.06732,-0.00149
14.024,-0.48264,-0.07342,-0.00699
14.034,-0.53884,-0.09419,-0.01432
14.045,-0.59504,-0.11130,-0.02471
14.055,-0.66224,-0.11680,-0.03082
14.066,-0.71722,-0.09969,-0.03082
14.076,-0.76364,-0.08870,-0.02532
