time,X_value,Y_value,Z_value
4.06500,0.85950,-0.18153,-0.02352
4.07500,0.88576,-0.21024,-0.02963
4.08600,0.89065,-0.21940,-0.02230
4.09600,0.90348,-0.20169,-0.01558
4.10600,0.93158,-0.16320,-0.00703
4.11700,0.99022,-0.12044,-0.00398
4.12700,1.05070,-0.05997,-0.00398
4.13700,1.15210,-0.01232,-0.00947
4.14800,1.21929,0.01212,-0.01192
4.15900,1.28466,0.05121,-0.00031
4.16900,1.31948,0.10802,0.01740
4.17900,1.33414,0.15995,0.03756
4.19000,1.31642,0.16361,0.04367
4.20000,1.27244,0.14406,0.04001
4.21100,1.23151,0.11719,0.04001
4.22100,1.22052,0.08909,0.03268
4.23100,1.21929,0.06099,0.05406
4.24200,1.21991,0.02983,0.06078
4.25200,1.22663,0.01395,0.05528
4.26300,1.22724,0.00967,0.05589
4.27300,1.21929,0.00479,0.06627
4.28300,1.20341,-0.02759,0.09804
4.29400,1.17287,-0.06058,0.12003
4.30400,1.11606,-0.12288,0.13286
4.31400,1.06230,-0.16870,0.11636
4.32500,1.00977,-0.18336,0.08032
4.33500,0.97006,-0.14976,0.04001
4.34500,0.92913,-0.10089,-0.00581
4.35600,0.86072,-0.02637,-0.04857
4.36600,0.79535,0.02739,-0.07239
4.37700,0.74404,0.07137,-0.06140
4.38700,0.71533,0.09947,-0.04002
4.39800,0.71228,0.14345,-0.01619
4.40800,0.69762,0.18560,-0.00214
4.41800,0.65424,0.24302,0.00397
4.42900,0.60110,0.33649,-0.00520
4.43900,0.55467,0.40735,-0.02902
4.45000,0.54979,0.42017,-0.05651
4.46000,0.57728,0.36397,-0.06751
4.47100,0.58522,0.33649,-0.05529
4.48100,0.59316,0.29678,-0.05590
4.49200,0.60904,0.26563,-0.06506
4.50200,0.60049,0.23020,-0.05346
4.51300,0.57911,0.19049,-0.04918
4.52300,0.54001,0.15384,-0.02963
4.53300,0.49175,0.07748,-0.02352
4.54400,0.44899,0.03655,0.00763
4.55400,0.45266,0.00112,0.05711
4.56400,0.45999,0.02800,0.08949
4.57500,0.48137,0.03533,0.09315
4.58500,0.49725,0.06099,0.09315
4.59500,0.48992,0.01700,0.09071
4.60600,0.45999,0.01028,0.09987
4.61600,0.42089,0.00479,0.08216
4.62600,0.38913,0.00479,0.06383
4.63700,0.35553,-0.00865,0.06139
4.64700,0.33476,-0.00865,0.04795
4.65700,0.30178,-0.02331,0.03756
4.66800,0.28040,-0.03981,0.02718
4.67800,0.26696,-0.04836,0.01435
4.68900,0.26329,-0.04775,0.00885
4.69900,0.25413,-0.02392,0.01496
4.70900,0.24496,-0.01415,0.03451
4.72000,0.20648,-0.00621,0.05955
4.73000,0.17594,0.01884,0.08643
4.74100,0.13929,0.04327,0.11331
4.75100,0.10447,0.04999,0.13164
4.76200,0.08492,0.04816,0.14080
4.77200,0.06720,0.04755,0.13958
4.78300,0.06415,0.06160,0.13897
4.79300,0.05743,0.05671,0.13286
4.80400,0.04094,0.03777,0.12919
4.81400,0.01467,0.01945,0.11942
4.82500,-0.01099,-0.00316,0.10964
4.83500,-0.02626,-0.02087,0.10293
4.84500,-0.03359,-0.03797,0.09254
4.85600,-0.02748,-0.05997,0.08521
4.86600,-0.01404,-0.06424,0.07483
4.87600,0.00001,-0.06730,0.06566
4.88700,0.00856,-0.07524,0.05711
4.89700,-0.00060,-0.08868,0.05650
4.90800,-0.01587,-0.11189,0.04917
4.91800,-0.02015,-0.12899,0.04245
4.92900,-0.03115,-0.14610,0.03084
4.93900,-0.03237,-0.15160,0.01802
4.94900,-0.03054,-0.14915,0.01068
4.96000,-0.02992,-0.14671,-0.00642
4.97000,-0.02870,-0.13510,-0.01008
4.98000,-0.03237,-0.12166,-0.01680
4.99100,-0.03970,-0.10883,-0.01864
5.00100,-0.05008,-0.09967,-0.02536
5.01200,-0.05253,-0.07463,-0.02719
5.02200,-0.04886,-0.04958,-0.03208
5.03200,-0.04214,-0.04042,-0.04002
5.04300,-0.04275,-0.04592,-0.04918
5.05300,-0.07024,-0.06669,-0.05590
5.06300,-0.10323,-0.08868,-0.06262
5.07400,-0.13011,-0.09601,-0.06018
5.08400,-0.14721,-0.08929,-0.05101
5.09400,-0.14965,-0.07707,-0.04002
5.10500,-0.15088,-0.06302,-0.03574
5.11500,-0.15698,-0.04408,-0.03452
5.12500,-0.17226,-0.01782,-0.03757
5.13600,-0.21013,0.00601,-0.04124
5.14600,-0.25289,0.02861,-0.04674
5.15600,-0.30787,0.04022,-0.04857
5.16700,-0.37201,0.04816,-0.04429
5.17700,-0.45020,0.05182,-0.04002
5.18700,-0.52167,0.05060,-0.03574
5.19700,-0.59436,0.04755,-0.03818
5.20800,-0.64873,0.04083,-0.03941
5.21900,-0.68783,0.02739,-0.04246
5.22900,-0.71165,0.01517,-0.04918
5.23900,-0.72875,-0.00132,-0.05285
5.25000,-0.74280,-0.00560,-0.05346
5.26000,-0.74403,0.01395,-0.04307
5.27000,-0.74830,0.02861,-0.03085
5.28100,-0.75685,0.02311,-0.02536
5.29200,-0.79595,-0.00193,-0.01375
5.30200,-0.83504,0.01089,0.00519
5.31200,-0.84971,0.03228,0.01679
5.32300,-0.85459,0.04449,0.01863
5.33300,-0.84299,0.03350,0.00946
5.34300,-0.83627,0.02433,0.01068
5.35400,-0.82649,-0.01659,0.00641
5.36400,-0.81428,-0.06241,-0.00642
5.37500,-0.79717,-0.09112,-0.01742
5.38500,-0.76907,-0.05508,-0.02352
5.39500,-0.75563,0.00784,-0.02536
5.40600,-0.75869,0.06832,-0.03147
5.41700,-0.77762,0.09764,-0.04551
5.42700,-0.83016,0.09031,-0.06445
5.43700,-0.88819,0.05610,-0.07423
5.44800,-0.92606,-0.01598,-0.08400
5.45800,-0.94500,-0.08135,-0.09133
5.46900,-0.96455,-0.10395,-0.08766
5.48000,-0.97005,-0.08318,-0.08339
5.49000,-0.95905,-0.04897,-0.08400
5.50000,-0.92667,-0.02759,-0.08339
5.51100,-0.92606,0.00418,-0.07361
5.52100,-0.96210,0.01273,-0.06506
5.53200,-1.01281,-0.02331,-0.07239
5.54200,-1.04946,-0.04530,-0.07484
5.55200,-1.07084,-0.07279,-0.07606
5.56300,-1.07084,-0.10150,-0.06995
5.57300,-1.06290,-0.11311,-0.04979
5.58300,-1.03968,-0.09051,-0.01864
5.59300,-1.00975,-0.04653,0.01740
5.60400,-0.99692,-0.00377,0.04428
5.61400,-0.99143,0.03289,0.05772
5.62500,-1.00242,0.07015,0.05772
5.63500,-1.00242,0.07809,0.04306
5.64500,-0.98593,0.06404,0.03268
5.65600,-0.96149,0.03777,0.02351
5.66600,-0.93217,0.00418,0.00702
5.67600,-0.89980,-0.02820,0.00030
5.68700,-0.87048,-0.05874,0.00152
5.69700,-0.83138,-0.07218,-0.00031
5.70700,-0.78984,-0.09295,-0.00214
5.71800,-0.73425,-0.10517,-0.00398
5.72900,-0.69027,-0.10883,0.00030
5.73900,-0.64201,-0.10822,0.00580
5.74900,-0.60353,-0.09845,0.01679
5.76000,-0.55649,-0.07951,0.02351
5.77000,-0.50762,-0.04775,0.02962
5.78000,-0.46058,-0.02026,0.03634
