time,X_value,Y_value,Z_value
5.299,-0.15289,-0.18219,-0.09370
5.309,-0.13762,-0.11621,-0.08148
5.319,-0.06615,-0.09789,-0.08026
5.330,0.02365,-0.13087,-0.08759
5.340,0.11222,-0.15836,-0.10470
5.350,0.18369,-0.18341,-0.12547
5.361,0.20813,-0.20296,-0.13707
5.371,0.19774,-0.20418,-0.14501
5.381,0.17881,-0.17669,-0.14501
5.391,0.16354,-0.12965,-0.11875
5.402,0.14765,-0.09789,-0.07782
5.412,0.14338,-0.10400,-0.03200
5.422,0.12505,-0.12965,-0.00635
5.433,0.12200,-0.14187,-0.01307
5.443,0.11772,-0.12782,-0.03628
5.453,0.09695,-0.08078,-0.05094
5.463,0.01448,0.02001,-0.04483
5.474,-0.09242,0.11408,-0.04055
5.484,-0.15839,0.14463,-0.05705
5.494,-0.15961,0.09942,-0.08393
5.505,-0.12663,-0.01420,-0.09981
5.515,-0.09119,-0.14920,-0.10470
5.525,-0.08020,-0.35201,-0.11569
5.536,-0.12846,-0.46502,-0.12730
5.546,-0.20909,-0.50106,-0.11691
5.557,-0.25063,-0.51816,-0.07721
5.567,-0.30866,-0.46257,-0.00024
5.578,-0.40457,-0.33429,0.10666
5.588,-0.48765,-0.20784,0.21784
5.598,-0.49009,-0.16508,0.26671
5.609,-0.40579,-0.14553,0.26915
5.619,-0.28178,-0.06612,0.21784
5.629,-0.13762,0.04505,0.15370
5.639,-0.00323,0.11347,0.09200
5.650,0.09145,0.17822,0.04802
5.660,0.10123,0.23626,0.02603
5.670,0.04503,0.25275,0.00587
5.681,-0.02583,0.20938,-0.01490
5.691,-0.07592,0.15318,-0.03261
5.701,-0.09791,0.08720,-0.03078
5.712,-0.10708,0.04383,-0.00268
5.722,-0.11074,0.01940,0.03275
5.732,-0.08753,-0.01481,0.05779
5.743,-0.07287,0.00657,0.04924
5.753,-0.07714,0.06827,0.01870
5.764,-0.08753,0.12813,-0.01245
5.774,-0.09547,0.17395,-0.03200
5.784,-0.07409,0.17028,-0.03445
5.795,-0.04660,0.15135,-0.03445
5.805,0.00593,0.07499,-0.03994
5.815,0.03587,0.00962,-0.06499
5.826,0.05969,-0.03619,-0.09553
5.836,0.05786,-0.04719,-0.13280
5.847,0.04625,0.00352,-0.15295
5.857,0.03587,0.08354,-0.15356
5.868,0.02059,0.16356,-0.12485
5.878,-0.00812,0.19044,-0.07049
5.888,-0.02644,0.15379,-0.01917
5.899,-0.03438,0.08720,0.01626
5.909,-0.03255,0.00107,0.02298
5.919,-0.01667,-0.07529,0.00709
5.930,-0.02278,-0.10216,-0.02650
5.940,-0.02828,-0.08689,-0.06804
5.950,-0.03133,-0.04169,-0.08637
5.961,-0.03805,0.01329,-0.07354
5.971,-0.04049,0.04994,-0.04544
5.981,-0.01728,0.06338,-0.01001
5.991,0.02182,0.05666,0.00770
6.002,0.05847,0.06033,0.00831
6.012,0.08779,0.07926,-0.01307
6.023,0.13421,0.12325,-0.04239
6.033,0.16048,0.12813,-0.04483
6.044,0.17820,0.13546,-0.03872
6.054,0.17820,0.14768,-0.03322
6.064,0.17514,0.12935,-0.03261
6.075,0.18186,0.10248,-0.03445
6.085,0.20507,0.09026,-0.04850
6.095,0.21668,0.10797,-0.05644
6.106,0.19836,0.14524,-0.05583
6.116,0.16903,0.18800,-0.05216
6.126,0.11894,0.20693,-0.04055
6.137,0.09451,0.19350,-0.03017
6.147,0.09206,0.17334,-0.04178
6.157,0.13483,0.14096,-0.06621
6.167,0.20385,0.10675,-0.09614
6.178,0.29609,0.08965,-0.12547
6.188,0.43171,0.06460,-0.15723
6.198,0.50134,0.05605,-0.17556
6.209,0.57831,0.05972,-0.20488
6.219,0.62840,0.10553,-0.23053
6.229,0.66750,0.17700,-0.25069
6.239,0.67911,0.29184,-0.25924
6.250,0.68827,0.38470,-0.24764
6.260,0.72370,0.47022,-0.21954
6.270,0.75302,0.51237,-0.19694
6.280,0.76951,0.53619,-0.20121
6.291,0.75302,0.55757,-0.23725
6.301,0.70782,0.59300,-0.30384
6.312,0.62902,0.63454,-0.40402
6.322,0.57282,0.60216,-0.50603
6.332,0.59053,0.49343,-0.53536
6.343,0.62963,0.39630,-0.53413
6.353,0.64307,0.35782,-0.53047
6.363,0.59664,0.34438,-0.53536
6.374,0.53128,0.36270,-0.52497
6.384,0.46897,0.35843,-0.48160
6.394,0.42682,0.33216,-0.41563
6.404,0.39994,0.33399,-0.36859
6.415,0.38772,0.36576,-0.33316
6.425,0.39322,0.39875,-0.31239
6.436,0.39750,0.41402,-0.30262
6.446,0.39505,0.40913,-0.29895
6.456,0.34741,0.37492,-0.30323
6.467,0.26922,0.33155,-0.31605
6.477,0.17209,0.26924,-0.32216
6.488,0.07679,0.18372,-0.32033
6.498,-0.01178,0.08476,-0.30628
6.508,-0.09242,-0.00565,-0.26780
6.518,-0.12296,-0.04902,-0.23298
6.529,-0.16572,-0.14737,-0.18289
6.539,-0.22742,-0.22128,-0.14807
6.549,-0.22986,-0.21884,-0.11264
6.560,-0.22986,-0.22800,-0.07171
6.570,-0.21642,-0.24511,-0.02284
6.581,-0.20298,-0.24511,0.00954
6.591,-0.18832,-0.23961,0.01992
6.602,-0.17305,-0.22434,0.00587
6.612,-0.16206,-0.20601,-0.02284
6.622,-0.14617,-0.19135,-0.05094
6.633,-0.13212,-0.18341,-0.06927
6.643,-0.12296,-0.17302,-0.07660
6.653,-0.11868,-0.16081,-0.08026
6.664,-0.11319,-0.12843,-0.06927
6.674,-0.10891,-0.10339,-0.04117
6.685,-0.09975,-0.10583,-0.01245
6.695,-0.09914,-0.10461,0.01015
6.705,-0.09242,-0.07101,0.01931
6.716,-0.08875,-0.04047,0.02481
6.726,-0.08020,-0.00137,0.02298
6.736,-0.08020,0.01390,0.01870
6.747,-0.07776,0.01634,0.01015
6.757,-0.08692,0.02123,0.00343
6.768,-0.09303,0.01940,-0.00451
6.778,-0.09181,-0.00259,-0.00879
6.788,-0.09119,-0.03130,-0.00329
6.799,-0.09058,-0.05513,0.00221
6.809,-0.08753,-0.06612,0.00465
6.820,-0.07409,-0.06734,-0.00390
6.830,-0.06126,-0.07162,-0.01245
6.840,-0.05393,-0.08262,-0.02040
6.850,-0.05210,-0.08262,-0.03200
